   406    0.94039E-01    0.11190E-02   -0.73990E-03
   407    0.94008E-01    0.11151E-02   -0.83833E-03
   408    0.94001E-01    0.11109E-02   -0.93571E-03
   409    0.94016E-01    0.11065E-02   -0.10320E-02
   410    0.94054E-01    0.11019E-02   -0.11272E-02
   411    0.94114E-01    0.10971E-02   -0.12213E-02
   412    0.94196E-01    0.10921E-02   -0.13142E-02
   413    0.94300E-01    0.10870E-02   -0.14059E-02
   414    0.94424E-01    0.10816E-02   -0.14964E-02
   415    0.94569E-01    0.10760E-02   -0.15856E-02
   416    0.94734E-01    0.10703E-02   -0.16736E-02
   417    0.94918E-01    0.10644E-02   -0.17602E-02
   418    0.95122E-01    0.10583E-02   -0.18456E-02
   419    0.95345E-01    0.10520E-02   -0.19295E-02
   420    0.95586E-01    0.10456E-02   -0.20121E-02
   421    0.95845E-01    0.10390E-02   -0.20932E-02
   422    0.96121E-01    0.10322E-02   -0.21729E-02
   423    0.96415E-01    0.10253E-02   -0.22511E-02
   424    0.96726E-01    0.10182E-02   -0.23278E-02
   425    0.97052E-01    0.10110E-02   -0.24030E-02
   426    0.97395E-01    0.10037E-02   -0.24766E-02
   427    0.97753E-01    0.99620E-03   -0.25486E-02
   428    0.98126E-01    0.98859E-03   -0.26190E-02
   429    0.98514E-01    0.98084E-03   -0.26878E-02
   430    0.98916E-01    0.97296E-03   -0.27548E-02
   431    0.99332E-01    0.96497E-03   -0.28202E-02
   432    0.99761E-01    0.95686E-03   -0.28838E-02
   433    0.10020E+00    0.94863E-03   -0.29456E-02
   434    0.10066E+00    0.94030E-03   -0.30057E-02
   435    0.10112E+00    0.93186E-03   -0.30640E-02
   436    0.10160E+00    0.92331E-03   -0.31203E-02
   437    0.10209E+00    0.91467E-03   -0.31748E-02
   438    0.10259E+00    0.90594E-03   -0.32275E-02
   439    0.10310E+00    0.89712E-03   -0.32781E-02
   440    0.10362E+00    0.88821E-03   -0.33268E-02
   441    0.10415E+00    0.87922E-03   -0.33735E-02
   442    0.10469E+00    0.87016E-03   -0.34182E-02
   443    0.10524E+00    0.86102E-03   -0.34608E-02
   444    0.10580E+00    0.85181E-03   -0.35014E-02
   445    0.10636E+00    0.84254E-03   -0.35398E-02
   446    0.10694E+00    0.83321E-03   -0.35762E-02
   447    0.10751E+00    0.82382E-03   -0.36103E-02
   448    0.10810E+00    0.81437E-03   -0.36422E-02
   449    0.10869E+00    0.80488E-03   -0.36720E-02
   450    0.10929E+00    0.79535E-03   -0.36994E-02
   451    0.10989E+00    0.78577E-03   -0.37246E-02
   452    0.11050E+00    0.77616E-03   -0.37476E-02
   453    0.11111E+00    0.76652E-03   -0.37683E-02
   454    0.11173E+00    0.75686E-03   -0.37868E-02
   455    0.11235E+00    0.74718E-03   -0.38031E-02
   456    0.11298E+00    0.73749E-03   -0.38173E-02
   457    0.11360E+00    0.72780E-03   -0.38293E-02
   458    0.11423E+00    0.71811E-03   -0.38392E-02
   459    0.11487E+00    0.70842E-03   -0.38470E-02
   460    0.11550E+00    0.69875E-03   -0.38527E-02
   461    0.11614E+00    0.68910E-03   -0.38564E-02
   462    0.11677E+00    0.67947E-03   -0.38581E-02
   463    0.11741E+00    0.66988E-03   -0.38577E-02
   464    0.11805E+00    0.66032E-03   -0.38554E-02
   465    0.11869E+00    0.65081E-03   -0.38511E-02
   466    0.11933E+00    0.64134E-03   -0.38449E-02
   467    0.11997E+00    0.63194E-03   -0.38368E-02
   468    0.12061E+00    0.62259E-03   -0.38268E-02
   469    0.12124E+00    0.61331E-03   -0.38149E-02
   470    0.12188E+00    0.60410E-03   -0.38012E-02
   471    0.12251E+00    0.59498E-03   -0.37857E-02
   472    0.12314E+00    0.58594E-03   -0.37684E-02
   473    0.12377E+00    0.57699E-03   -0.37494E-02
   474    0.12439E+00    0.56814E-03   -0.37285E-02
   475    0.12501E+00    0.55939E-03   -0.37060E-02
   476    0.12563E+00    0.55075E-03   -0.36818E-02
   477    0.12624E+00    0.54223E-03   -0.36559E-02
   478    0.12685E+00    0.53383E-03   -0.36283E-02
   479    0.12745E+00    0.52556E-03   -0.35991E-02
   480    0.12805E+00    0.51742E-03   -0.35683E-02
   481    0.12864E+00    0.50942E-03   -0.35359E-02
   482    0.12923E+00    0.50156E-03   -0.35020E-02
   483    0.12981E+00    0.49386E-03   -0.34665E-02
   484    0.13038E+00    0.48632E-03   -0.34295E-02
   485    0.13094E+00    0.47893E-03   -0.33910E-02
   486    0.13150E+00    0.47172E-03   -0.33511E-02
   487    0.13205E+00    0.46469E-03   -0.33097E-02
   488    0.13259E+00    0.45783E-03   -0.32669E-02
   489    0.13312E+00    0.45117E-03   -0.32227E-02
   490    0.13364E+00    0.44470E-03   -0.31771E-02
   491    0.13416E+00    0.43842E-03   -0.31302E-02
   492    0.13466E+00    0.43236E-03   -0.30820E-02
   493    0.13516E+00    0.42650E-03   -0.30324E-02
   494    0.13564E+00    0.42087E-03   -0.29816E-02
   495    0.13611E+00    0.41545E-03   -0.29295E-02
   496    0.13657E+00    0.41027E-03   -0.28762E-02
   497    0.13702E+00    0.40532E-03   -0.28217E-02
   498    0.13746E+00    0.40062E-03   -0.27659E-02
   499    0.13788E+00    0.39616E-03   -0.27091E-02
   500    0.13829E+00    0.39195E-03   -0.26510E-02
   501    0.13869E+00    0.38801E-03   -0.25919E-02
   502    0.13908E+00    0.38432E-03   -0.25317E-02
   503    0.13945E+00    0.38090E-03   -0.24705E-02
   504    0.13981E+00    0.37774E-03   -0.24083E-02
   505    0.14015E+00    0.37484E-03   -0.23451E-02
   506    0.14049E+00    0.37221E-03   -0.22811E-02
   507    0.14081E+00    0.36984E-03   -0.22163E-02
   508    0.14111E+00    0.36774E-03   -0.21507E-02
   509    0.14141E+00    0.36590E-03   -0.20843E-02
